,normalize,rmse,mae,no_match
0,none,0.9198433841266401,0.7136528487356095,1
1,movieId,5.927959428956785,0.9660094861575586,0
2,userId,187.34856407141388,6.715992906907728,2
3,none,0.9161225779297855,0.7053148452446828,2
4,movieId,47.81629565379317,1.451787221052419,0
5,userId,355.6525057856195,9.387650428534883,0
6,none,0.9003656700954993,0.6923675645913041,0
7,movieId,4.86413256631823,0.9289939284249815,1
8,userId,242.89356714062657,7.316817338611369,2
